case_id,step,time_s,path_coordinate,nsub,accepted_substeps,reversal_registered,deps_xx,deps_yy,deps_zz,deps_xy,deps_yz,deps_xz,strain_total_xx,strain_total_yy,strain_total_zz,strain_total_xy,strain_total_yz,strain_total_xz,engineering_gamma_xz,mean_effective_pressure,q,ru_vertical,ru_mean,compatibility_residual,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,alpha_xx,alpha_yy,alpha_zz,alpha_xy,alpha_yz,alpha_xz,alpha0_xx,alpha0_yy,alpha0_zz,alpha0_xy,alpha0_yz,alpha0_xz,alpha01_xx,alpha01_yy,alpha01_zz,alpha01_xy,alpha01_yz,alpha01_xz,n_xx,n_yy,n_zz,n_xy,n_yz,n_xz,fabric_xx,fabric_yy,fabric_zz,fabric_xy,fabric_yz,fabric_xz,D,beta,lambda_total,ep_eq_since_reversal,void_ratio,reversals,pressure_floor_hits,denominator_floor_hits,beta_fallbacks,eps_v_total,eps_v_confining,eps_v_irreversible,eps_v_reversible,pressure_anchor,D_ir,D_re,last_reversal_deviator_xx,last_reversal_deviator_yy,last_reversal_deviator_zz,last_reversal_deviator_xy,last_reversal_deviator_yz,last_reversal_deviator_xz,cyclic_amplitude,amplitude_factor,amplitude_reversals,initial_relative_state,state_contraction_factor,effective_knee_ratio,geostatic_deviator_xx,geostatic_deviator_yy,geostatic_deviator_zz,geostatic_deviator_xy,geostatic_deviator_yz,geostatic_deviator_xz,static_bias_tensor_xx,static_bias_tensor_yy,static_bias_tensor_zz,static_bias_tensor_xy,static_bias_tensor_yz,static_bias_tensor_xz,cyclic_direction_xx,cyclic_direction_yy,cyclic_direction_zz,cyclic_direction_xy,cyclic_direction_yz,cyclic_direction_xz,static_bias_index,cyclic_phase_active,bias_ratchet_strain,physical_eps_v_total,bias_reversible_volume,last_host_deviatoric_strain_direction_xx,last_host_deviatoric_strain_direction_yy,last_host_deviatoric_strain_direction_zz,last_host_deviatoric_strain_direction_xy,last_host_deviatoric_strain_direction_yz,last_host_deviatoric_strain_direction_xz
cyclic_bias025_four_substeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.266666666666666,26.913936910084338,0,0,0,-19.399999999999999,-19.399999999999999,-40,0,0,10,0.26142131979695432,0.26142131979695432,-0.52284263959390864,0,0,0.38071065989847719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022762513538476494,1000,0,0,0.60099999999999998,0,0,0,0,0,0,0,0,26.266666666666666,0.022762513538476494,0,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0
cyclic_bias025_four_substeps,1,0.001,0.03125,4,4,0,0,0,0,0,0,0.00048772580504032064,0,0,0,0,0,0.00048772580504032064,0.00097545161008064129,26.705113594940894,34.123947984975146,0.16854920153441721,-0.016692141939374183,0,-23.42865442309968,-23.42865442309968,-33.258031938623311,0,0,18.866435485084864,0.12269032895864243,0.12269032895864243,-0.24538065791728464,0,0,0.70647276664866854,0,0,0,0,0,0,0,0,0,0,0,0,0.11759561258279126,0.11759561258279126,-0.2351912251655823,0,0,0.67713648233117252,-0.0038303024331883136,-0.0038303024331883136,0.0076606048663766264,0,0,-0.011846638510224555,-0.023574401245414968,9.9999999999999995e-07,0.00043362823470381837,0.00043362823470381837,0.60099999999999998,0,0,0,0,0,-9.8815768273021395e-06,0,9.8815768273021395e-06,26.266666666666666,0,-0.023574401245414968,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_four_substeps,2,0.002,0.0625,4,4,0,0,0,0,0,0,0.00046898277587240387,0,0,0,0,0,0.00095670858091272452,0.001913417161825449,27.374601319485816,34.977982976546841,0.25911771807501016,-0.042180253279916924,0,-26.244256340728921,-26.244256340728921,-29.635291276999595,0,0,20.099421012959489,0.041291742135885975,0.041291742135885975,-0.082583484271771868,0,0,0.7342361183047551,0,0,0,0,0,0,0,0,0,0,0,0,0.039578732043067909,0.039578732043067909,-0.079157464086135734,0,0,0.70377593871173882,-0.006170512429070971,-0.006170512429070971,0.012341024858141932,0,0,-0.03184564827332273,-0.023564114148837943,9.9999999999999995e-07,0.0010652330831494251,0.0010652330831494251,0.60099999999999998,0,0,0,0,0,-2.476884568410255e-05,0,2.476884568410255e-05,26.266666666666666,0,-0.023564114148837943,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_four_substeps,3,0.0030000000000000001,0.09375,4,4,0,0,0,0,0,0,0.00043221700163628089,0,0,0,0,0,0.0013889255825490054,0.0027778511650980108,28.013663276470879,35.793162949762227,0.27841208937792106,-0.066510023215896386,0,-27.588736702264736,-27.588736702264736,-28.863516424883159,0,0,20.652081820864389,0.015168547219707706,0.015168547219707706,-0.030337094439415516,0,0,0.73721460906579839,0,0,0,0,0,0,0,0,0,0,0,0,0.014539833856186906,0.014539833856186906,-0.029079667712373913,0,0,0.70665817740566994,-0.00689037316898622,-0.00689037316898622,0.013780746337972426,0,0,-0.0508555795833305,-0.023554458204716966,9.9999999999999995e-07,0.0016590878864580663,0.0016590878864580663,0.60099999999999998,0,0,0,0,0,-3.8760356999159931e-05,0,3.8760356999159931e-05,26.266666666666666,0,-0.023554458204716966,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_four_substeps,4,0.0040000000000000001,0.125,4,4,0,0,0,0,0,0,0.00037884137041736322,0,0,0,0,0,0.0017677669529663686,0.0035355339059327372,28.582763571793777,36.519066425308694,0.27624328193701664,-0.088176278113976325,0,-28.399010996430999,-28.399010996430999,-28.950268722519336,0,0,21.08189055007114,0.0064287896760308709,0.0064287896760308709,-0.012857579352061797,0,0,0.73757355537430624,0,0,0,0,0,0,0,0,0,0,0,0,0.0061625349799356993,0.0061625349799356993,-0.012325069959871451,0,0,0.70702621555912848,-0.0070998284442988458,-0.0070998284442988458,0.014199656888597676,0,0,-0.067452622555901121,-0.023545988626322713,9.9999999999999995e-07,0.0021807654214862529,0.0021807654214862529,0.60099999999999998,0,0,0,0,0,-5.1046531318696321e-05,0,5.1046531318696321e-05,26.266666666666666,0,-0.023545988626322713,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_four_substeps,5,0.0050000000000000001,0.15625,4,4,0,0,0,0,0,0,0.00031090707778999452,0,0,0,0,0,0.0020786740307563631,0.0041573480615127263,29.05537233269321,37.121868048239435,0.26891386672174589,-0.10616899743755881,0,-28.961335833474735,-28.961335833474735,-29.243445331130165,0,0,21.431701609393443,0.0032364582405527767,0.0032364582405527767,-0.0064729164811057728,0,0,0.73761579662424137,0,0,0,0,0,0,0,0,0,0,0,0,0.0031025033544050721,0.0031025033544050721,-0.0062050067088103549,0,0,0.70708636206534758,-0.0071525709146389995,-0.0071525709146389995,0.014305141829277985,0,0,-0.080983849992125365,-0.023539044453003706,9.9999999999999995e-07,0.0026090274017970694,0.0026090274017970694,0.60099999999999998,0,0,0,0,0,-6.1129267553515954e-05,0,6.1129267553515954e-05,26.266666666666666,0,-0.023539044453003706,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654757
cyclic_bias025_four_substeps,6,0.0060000000000000001,0.1875,4,4,0,0,0,0,0,0,0.00023102480052185391,0,0,0,0,0,0.0023096988312782171,0.0046193976625564341,29.409748071076123,37.57385192698051,0.26185896864907965,-0.11966045955873561,0,-29.351801479595778,-29.351801479595778,-29.525641254036813,0,0,21.693041344814386,0.0019703192064176316,0.0019703192064176316,-0.0039406384128352337,0,0,0.73761398065660555,0,0,0,0,0,0,0,0,0,0,0,0,0.0018888079632638174,0.0018888079632638174,-0.0037776159265276066,0,0,0.70709921313308921,-0.0071585737588145395,-0.0071585737588145395,0.014317147517629069,0,0,-0.090982081486248728,-0.023533889216339494,9.9999999999999995e-07,0.0029272738746806623,0.0029272738746806623,0.60099999999999998,0,0,0,0,0,-6.8619870081860335e-05,0,6.8619870081860335e-05,26.266666666666666,0,-0.023533889216339494,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_four_substeps,7,0.0070000000000000001,0.21875,4,4,0,0,0,0,0,0,0.00014226436972985916,0,0,0,0,0,0.0024519632010080762,0.0049039264020161524,29.629325225501294,37.853902648649793,0.25709905730485116,-0.12801999589471924,0,-29.58596898434897,-29.58596898434897,-29.716037707805953,0,0,21.854831867427961,0.0014632881721859214,0.0014632881721859214,-0.0029265763443719877,0,0,0.73760815344582997,0,0,0,0,0,0,0,0,0,0,0,0,0.0014027703956179078,0.0014027703956179078,-0.0028055407912359544,0,0,0.70710260691476146,-0.0071540886358175048,-0.0071540886358175048,0.014308177271634999,0,0,-0.097114342320882854,-0.023530716715474152,9.9999999999999995e-07,0.0031232524762098189,0.0031232524762098189,0.60099999999999998,0,0,0,0,0,-7.3231775601291421e-05,0,7.3231775601291421e-05,26.266666666666666,0,-0.023530716715474152,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654757
cyclic_bias025_four_substeps,8,0.0080000000000000002,0.25,4,4,0,0,0,0,0,0,4.8036798991923837e-05,0,0,0,0,0,0.0025000000000000001,0.0050000000000000001,29.703700173066466,37.948760091970463,0.25543698396206804,-0.1308515294314645,0,-29.664289938841055,-29.664289938841055,-29.78252064151728,0,0,21.909620520210407,0.0013267786166635909,0.0013267786166635909,-0.0026535572333269372,0,0,0.73760576603438577,0,0,0,0,0,0,0,0,0,0,0,0,0.0012719119710613812,0.0012719119710613812,-0.0025438239421225277,0,0,0.70710334939088904,-0.0071515331535727924,-0.0071515331535727924,0.014303066307145574,0,0,-0.099180459566381982,-0.023529645857232655,9.9999999999999995e-07,0.0031894267526264533,0.0031894267526264533,0.60099999999999998,0,0,0,0,0,-7.4788877178843209e-05,0,7.4788877178843209e-05,26.266666666666666,0,-0.023529645857232655,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_four_substeps,9,0.0090000000000000011,0.28125,4,4,1,0,0,0,0,0,-4.8036798991923837e-05,0,0,0,0,0,0.0024519632010080762,0.0049039264020161524,30.470580706689635,36.629407666261514,0.23626556622144279,-0.16004748883336184,0,-30.431182384463312,-30.431182384463312,-30.54937735114229,0,0,21.147888278588869,0.0012929954504502178,0.0012929954504502178,-0.0025859909009004357,0,0,0.69404283699607905,0.0013267786166635909,0.0013267786166635909,-0.0026535572333269372,0,0,0.73760576603438577,0,0,0,0,0,0,0.0012548675660069811,0.0012548675660069811,-0.002509735132027075,0,0,-0.70710344075119258,-0.0071515331535727924,-0.0071515331535727924,0.014303066307145574,0,0,-0.099180459566381982,0.036502847336935408,56.637449354334578,0.003190849313327423,1.4225607009699236e-06,0.60099999999999998,1,0,0,0,-1.5952841911720741e-05,-9.0698361516828875e-05,-1.1444578219648781e-08,7.4756964183327783e-05,26.266666666666666,0.014075758081937071,0.022427089254998336,0.03941023422541079,0.03941023422541079,-0.078820468450814474,0,0,21.909620520210407,0.90361392760311021,12,1,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,-0.28764599817373238,-0.28764599817373238,0.57529199634746508,0,0,0.50177618437298455,0.5384061785684372,1,0,0,-1.5952841911720741e-05,0,0,0,0,0,-0.70710678118654746
