case_id,step,time_s,path_coordinate,nsub,accepted_substeps,reversal_registered,deps_xx,deps_yy,deps_zz,deps_xy,deps_yz,deps_xz,strain_total_xx,strain_total_yy,strain_total_zz,strain_total_xy,strain_total_yz,strain_total_xz,engineering_gamma_xz,mean_effective_pressure,q,ru_vertical,ru_mean,compatibility_residual,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,alpha_xx,alpha_yy,alpha_zz,alpha_xy,alpha_yz,alpha_xz,alpha0_xx,alpha0_yy,alpha0_zz,alpha0_xy,alpha0_yz,alpha0_xz,alpha01_xx,alpha01_yy,alpha01_zz,alpha01_xy,alpha01_yz,alpha01_xz,n_xx,n_yy,n_zz,n_xy,n_yz,n_xz,fabric_xx,fabric_yy,fabric_zz,fabric_xy,fabric_yz,fabric_xz,D,beta,lambda_total,ep_eq_since_reversal,void_ratio,reversals,pressure_floor_hits,denominator_floor_hits,beta_fallbacks,eps_v_total,eps_v_confining,eps_v_irreversible,eps_v_reversible,pressure_anchor,D_ir,D_re,last_reversal_deviator_xx,last_reversal_deviator_yy,last_reversal_deviator_zz,last_reversal_deviator_xy,last_reversal_deviator_yz,last_reversal_deviator_xz,cyclic_amplitude,amplitude_factor,amplitude_reversals,initial_relative_state,state_contraction_factor,effective_knee_ratio,geostatic_deviator_xx,geostatic_deviator_yy,geostatic_deviator_zz,geostatic_deviator_xy,geostatic_deviator_yz,geostatic_deviator_xz,static_bias_tensor_xx,static_bias_tensor_yy,static_bias_tensor_zz,static_bias_tensor_xy,static_bias_tensor_yz,static_bias_tensor_xz,cyclic_direction_xx,cyclic_direction_yy,cyclic_direction_zz,cyclic_direction_xy,cyclic_direction_yz,cyclic_direction_xz,static_bias_index,cyclic_phase_active,bias_ratchet_strain,physical_eps_v_total,bias_reversible_volume,last_host_deviatoric_strain_direction_xx,last_host_deviatoric_strain_direction_yy,last_host_deviatoric_strain_direction_zz,last_host_deviatoric_strain_direction_xy,last_host_deviatoric_strain_direction_yz,last_host_deviatoric_strain_direction_xz
cyclic_bias025_reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.266666666666666,26.913936910084338,0,0,0,-19.399999999999999,-19.399999999999999,-40,0,0,10,0.26142131979695432,0.26142131979695432,-0.52284263959390864,0,0,0.38071065989847719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022762513538476494,1000,0,0,0.60099999999999998,0,0,0,0,0,0,0,0,26.266666666666666,0.022762513538476494,0,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0
cyclic_bias025_reference,1,0.001,0.03125,1,1,0,0,0,0,0,0,0.00048772580504032064,0,0,0,0,0,0.00048772580504032064,0.00097545161008064129,26.266666666666666,33.564616311747187,0.13638317226647501,0,0,-22.1276634453295,-22.1276634453295,-34.544673109340998,0,0,18.003715719804902,0.15757626477171952,0.15757626477171952,-0.31515252954343903,0,0,0.68542064923115109,0,0,0,0,0,0,0,0,0,0,0,0,0.15102877747575491,0.15102877747575491,-0.30205755495150982,0,0,0.65694057959798524,0,0,0,0,0,0,-0.02358123698917465,9.9999999999999995e-07,0,0,0.60099999999999998,0,0,0,0,0,0,0,0,26.266666666666666,0,-0.02358123698917465,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_reference,2,0.002,0.0625,1,1,0,0,0,0,0,0,0.00046898277587240387,0,0,0,0,0,0.00095670858091272452,0.001913417161825449,26.896110047697672,34.367598118928917,0.30657013231185704,-0.023963580496104253,0,-26.475567717783647,-26.475567717783647,-27.737194707525717,0,0,19.828767803395827,0.015635804923768939,0.015635804923768939,-0.031271609847537879,0,0,0.73723552469972087,0,0,0,0,0,0,0,0,0,0,0,0,0.014986705209450951,0.014986705209450951,-0.029973410418901902,0,0,0.70663016918391974,-0.0041887145731866185,-0.0041887145731866185,0.0083774291463732369,0,0,-0.018219948710910337,-0.023571448146908199,9.9999999999999995e-07,0.00060019015267709711,0.00060019015267709711,0.60099999999999998,0,0,0,0,0,-1.4153226228847543e-05,0,1.4153226228847543e-05,26.266666666666666,0,-0.023571448146908199,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_reference,3,0.0030000000000000001,0.09375,1,1,0,0,0,0,0,0,0.00043221700163628089,0,0,0,0,0,0.0013889255825490054,0.0027778511650980108,27.529424892784675,35.175477882222935,0.3091822087570566,-0.048074551755761696,0,-27.477781514318149,-27.477781514318149,-27.632711649717734,0,0,20.308374634584453,0.0018759337933014885,0.0018759337933014885,-0.0037518675866028482,0,0,0.7376970174159786,0,0,0,0,0,0,0,0,0,0,0,0,0.0017981266133752472,0.0017981266133752472,-0.0035962532267503709,0,0,0.70709992237451624,-0.0045653402387963449,-0.0045653402387963449,0.0091306804775926897,0,0,-0.037486625408256667,-0.023561760421106682,9.9999999999999995e-07,0.0011951737966862277,0.0011951737966862277,0.60099999999999998,0,0,0,0,0,-2.8177852341867257e-05,0,2.8177852341867257e-05,26.266666666666666,0,-0.023561760421106682,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_reference,4,0.0040000000000000001,0.125,1,1,0,0,0,0,0,0,0.00037884137041736322,0,0,0,0,0,0.0017677669529663686,0.0035355339059327372,28.092584513162723,35.890529281342381,0.29707376705538202,-0.069514638825991959,0,-28.080352110851731,-28.080352110851731,-28.117049317784719,0,0,20.721395910265457,0.00043543171705193195,0.00043543171705193195,-0.00087086343410421323,0,0,0.73761087736717457,0,0,0,0,0,0,0,0,0,0,0,0,0.00041742410310386215,0.00041742410310386215,-0.00083484820620805911,0,0,0.70710641156148091,-0.0045749850571830718,-0.0045749850571830718,0.0091499701143661401,0,0,-0.054247664573338919,-0.02353624245729561,9.1997688808709838e-05,0.0017170341006001893,0.0017170341006001893,0.60099999999999998,0,0,0,0,0,-4.0473799795973939e-05,0,4.0473799795973939e-05,26.266666666666666,0,-0.02353624245729561,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_reference,5,0.0050000000000000001,0.15625,1,1,0,0,0,0,0,0,0.00031090707778999452,0,0,0,0,0,0.0020786740307563631,0.0041573480615127263,28.559814330620043,36.484552015770248,0.28577342671345307,-0.087302576038834179,0,-28.555190030199128,-28.555190030199128,-28.569062931461879,0,0,21.064364404795565,0.00016191633346711065,0.00016191633346711065,-0.00032383266693438079,0,0,0.73755256812757619,0,0,0,0,0,0,0,0,0,0,0,0,0.00015523250009598849,0.00015523250009598849,-0.0003104650001921299,0,0,0.70710673006881553,-0.0045555600666876217,-0.0045555600666876217,0.0091111201333752469,0,0,-0.067887336155715419,-0.02351972392542425,0.00014369432813987292,0.0021453258173619915,0.0021453258173619915,0.60099999999999998,0,0,0,0,0,-5.0554177484131088e-05,0,5.0554177484131088e-05,26.266666666666666,0,-0.02351972392542425,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654757
cyclic_bias025_reference,6,0.0060000000000000001,0.1875,1,1,0,0,0,0,0,0,0.00023102480052185391,0,0,0,0,0,0.0023096988312782171,0.0046193976625564341,28.910006272971824,36.930475333974094,0.27712488134013857,-0.1006347565852217,0,-28.907507036260505,-28.907507036260505,-28.915004746394455,0,0,21.321819435948797,8.6448847077978599e-05,8.6448847077978599e-05,-0.00017289769415613059,0,0,0.73752386058396413,0,0,0,0,0,0,0,0,0,0,0,0,8.2883507913081208e-05,8.2883507913081208e-05,-0.00016576701582632865,0,0,0.70710676661376415,-0.0045373773314965312,-0.0045373773314965312,0.0090747546629930693,0,0,-0.077954302789045513,-0.023511173800835082,0.00016203319555011016,0.0024635797551855595,0.0024635797551855595,0.60099999999999998,0,0,0,0,0,-5.803942223992055e-05,0,5.803942223992055e-05,26.266666666666666,0,-0.023511173800835082,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_reference,7,0.0070000000000000001,0.21875,1,1,0,0,0,0,0,0,0.00014226436972985916,0,0,0,0,0,0.0024519632010080762,0.0049039264020161524,29.1269580811217,37.207172790610564,0.2717362996076732,-0.10889434318991253,0,-29.12516311383601,-29.12516311383601,-29.130548015693073,0,0,21.48157100146684,6.1625634942419504e-05,6.1625634942419504e-05,-0.0001232512698845466,0,0,0.73751508625234263,0,0,0,0,0,0,0,0,0,0,0,0,5.9084762764337856e-05,5.9084762764337856e-05,-0.00011816952552839535,0,0,0.70710677378099873,-0.0045255814446099928,-0.0045255814446099928,0.0090511628892199943,0,0,-0.084123475881820883,-0.023508148389357084,0.0001612414700479316,0.002659561161833566,0.002659561161833566,0.60099999999999998,0,0,0,0,0,-6.2647175153353964e-05,0,6.2647175153353964e-05,26.266666666666666,0,-0.023508148389357084,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654757
cyclic_bias025_reference,8,0.0080000000000000002,0.25,1,1,0,0,0,0,0,0,4.8036798991923837e-05,0,0,0,0,0,0.0025000000000000001,0.0050000000000000001,29.200442801963948,37.301044011369186,0.26990769897143063,-0.11169198484634335,0,-29.198818182374538,-29.198818182374538,-29.203692041142773,0,0,21.535767617180507,5.5636813469995968e-05,5.5636813469995968e-05,-0.00011127362693977629,0,0,0.73751510424807887,0,0,0,0,0,0,0,0,0,0,0,0,5.334286379466565e-05,5.334286379466565e-05,-0.00010668572758912453,0,0,0.70710677515041287,-0.0045215374196506536,-0.0045215374196506536,0.0090430748393013159,0,0,-0.086200532232935556,-0.023507875439703375,0.0001569320382595745,0.0027257362324917015,0.0027257362324917015,0.60099999999999998,0,0,0,0,0,-6.420282853406161e-05,0,6.420282853406161e-05,26.266666666666666,0,-0.023507875439703375,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,1,0,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,0,0,0,0,0,0,0.5384061785684372,1,0,0,0,0,0,0,0,0,0.70710678118654746
cyclic_bias025_reference,9,0.0090000000000000011,0.28125,1,1,1,0,0,0,0,0,-4.8036798991923837e-05,0,0,0,0,0,0.0024519632010080762,0.0049039264020161524,29.907800352954116,33.670160321413363,0.25222376019667647,-0.13862184084850693,0,-29.906175733364705,-29.906175733364705,-29.91104959213294,0,0,19.439475921563826,5.4320932005739981e-05,5.4320932005739981e-05,-0.00010864186401124239,0,0,0.64998012866712573,5.5636813469995968e-05,5.5636813469995968e-05,-0.00011127362693977629,0,0,0.73751510424807887,0,0,0,0,0,0,5.333449390137191e-05,5.333449390137191e-05,-0.00010666898780918134,0,0,-0.70710677515230713,-0.0045215374196506536,-0.0045215374196506536,0.0090430748393013159,0,0,-0.086200532232935556,0.025163532735049468,19.548149370812954,0.0027257362324917015,0,0.60099999999999998,1,0,0,0,-1.4846078409371142e-05,-7.9048906943432755e-05,0,6.420282853406161e-05,26.266666666666666,0.0059026841748309831,0.019260848560218483,0.0016246195894105142,0.0016246195894105142,-0.0032492391788245811,0,0,21.535767617180507,0.89196915154461232,12,1,0.44056333229410505,1.0000000000383171,0.84999999998146036,6.8666666666666671,6.8666666666666671,-13.733333333333334,0,0,10,0,0,0,0,0,0.38071065989847719,-0.29301402222797102,-0.29301402222797102,0.58602804445594192,0,0,0.49237013347009423,0.5384061785684372,1,0,0,-1.4846078409371142e-05,0,0,0,0,0,-0.70710678118654746
